"course_title","all_goals","sustainability_classification"
"GERO-602A","8,17","Inclusive"
"GERO-602B","8,17","Inclusive"
"GERO-603","9,15,17","Focused"
"GERO-610","10,17","Inclusive"
"GERO-614","17","Inclusive"
"GERO-616","9,17","Inclusive"
"GERO-626","3,17","Inclusive"
"GERO-645","1,16","Inclusive"
"GERO-655","1,8,17","Inclusive"
"GESM-110","11,17","Inclusive"
"GESM-111","4,11,17","Inclusive"
"GESM-120","11,17","Inclusive"
"GESM-121","4,17","Inclusive"
"GESM-130","1,8,11,16,17","Inclusive"
"GESM-131","1,4,11,17","Inclusive"
"GESM-140","9,14,15,17","Focused"
"GESM-141","4,8,9,14,15,17","Focused"
"GESM-160","17","Inclusive"
"GESM-161","4,17","Inclusive"
"GPPD-500B","9","Inclusive"
"GPPD-600B","17","Inclusive"
"GR-120","","Not Related"
"GSBA-501","4","Inclusive"
"GSBA-502","4,17","Inclusive"
"GSBA-503","9","Inclusive"
"GSBA-504A","8","Inclusive"
"GSBA-504B","8","Inclusive"
"GSBA-505","4,8,10","Inclusive"
"GSBA-506A","8","Inclusive"
"GSBA-506B","8","Inclusive"
"GSBA-509","8,17","Inclusive"
"GSBA-510","8,9,10","Inclusive"
"GSBA-511","8","Inclusive"
"GSBA-519A","2,4,7,8,9,12,13,15","Focused"
"GSBA-519B","2,4,7,8,9,12,13,15","Focused"
"GSBA-520","8","Inclusive"
"GSBA-522A","4,8,9,12,15,17","Focused"
"GSBA-522B","4,8,9,12,15,17","Focused"
"GSBA-523","8,17","Inclusive"
"GSBA-523T","8,17","Inclusive"
"GSBA-524","8","Inclusive"
"GSBA-528","8","Inclusive"
"GSBA-529","2,4,7,9,12,13,15","Focused"
"GSBA-533","4,7,8","Inclusive"
"GSBA-534","8","Inclusive"
"GSBA-535","4,8,9,17","Inclusive"
"GSBA-537","1,4,8,9,10","Inclusive"
"GSBA-538","4,8,10","Inclusive"
"GSBA-539","4,8,12,15","Focused"
"GSBA-540","8,9,17","Inclusive"
"GSBA-541","8","Inclusive"
"GSBA-542","8,17","Inclusive"
"GSBA-543","4,8,9,12,15,17","Focused"
"GSBA-544","1,8,12,15","Focused"
"GSBA-545","8,9","Inclusive"
"GSBA-548","8,9","Inclusive"
"GSBA-549","1,8,12,15","Focused"
"GSBA-550A","4,8,9,17","Inclusive"
"GSBA-550B","4,8,9,17","Inclusive"
"GSBA-552","8","Inclusive"
"GSBA-555","8,9","Inclusive"
"GSBA-560","4,8,9,10,12,13,15","Focused"
"GSBA-561","8,10","Inclusive"
"GSBA-562","8,9","Inclusive"
"GSBA-562A","8,9","Inclusive"
"GSBA-562B","8,9","Inclusive"
"GSBA-563A","8,9,17","Inclusive"
"GSBA-563B","8,9,17","Inclusive"
"GSBA-564","","Not Related"
"GSBA-570","1,4,8,10,12,13,15,17","Focused"
"GSBA-571","1,8,9,12,13,15,16,17","Focused"
"GSBA-572","8,9,10,12,13,15,17","Focused"
"GSBA-572A","8,9,10,12,13,15,17","Focused"
"GSBA-572B","8,9,10,12,13,15,17","Focused"
"GSBA-573A","4,7,8,9,12,15,17","Focused"
"GSBA-573B","4,7,8,9,12,15,17","Focused"
"GSBA-574","8,17","Inclusive"
"GSBA-580","1,8,9,11,16","Inclusive"
"GSBA-581","4,8,9,17","Inclusive"
"GSBA-582A","1,8,10,11,16","Inclusive"
"GSBA-582B","1,8,10,11,16","Inclusive"
"GSBA-584A","8,17","Inclusive"
"GSBA-584B","8,17","Inclusive"
"GSBA-595","8","Inclusive"
"GSBA-602","1,8,17","Inclusive"
"GSBA-604","8","Inclusive"
"GSBA-612","1,8,17","Inclusive"
"GSBA-625","9","Inclusive"
"GSPD-504","1,8","Inclusive"
"HBHV-310","","Not Related"
"HBIO-200","8,14,15","Focused"
"HBIO-202","2,3,17","Inclusive"
"HBIO-205","2,4,8","Inclusive"
"HBIO-250","2,3,8","Inclusive"
"HBIO-300","8,11,12,15","Focused"
"HBIO-301","8,9","Inclusive"
"HBIO-302","2,7,8,13","Focused"
"HBIO-306","1,8,12,15","Focused"
"HBIO-320","8,17","Inclusive"
"HBIO-360","2,3","Inclusive"
"HBIO-370","3","Inclusive"
"HBIO-400","8","Inclusive"
"HBIO-405","3,8,11,12,13,14,15","Focused"
"HBIO-406","11,17","Inclusive"
"HBIO-407","3,8","Inclusive"
"HBIO-408","","Not Related"
"HBIO-409","3,8","Inclusive"
"HBIO-420","3,8,9","Inclusive"
"HBIO-435","3,7,9,13","Focused"
"HBIO-441","8","Inclusive"
"HBIO-442","8","Inclusive"
"HCDA-501","1,8,9","Inclusive"
"HCDA-503","8,9","Inclusive"
"HCDA-506","1","Inclusive"
"HCDA-507","2,8,9,17","Inclusive"
"HCDA-520","1,8,17","Inclusive"
"HCDA-525","8,17","Inclusive"
"HCDA-540","4,8,9,17","Inclusive"
"HCDA-550","1,8,9,17","Inclusive"
"HCDA-553","9","Inclusive"
"HCDA-580","1,17","Inclusive"
"HCDA-590","17","Inclusive"
"HEBR-120","4,11,17","Inclusive"
"HEBR-150","8,17","Inclusive"
"HEBR-220","","Not Related"
"HIST-100","8,17","Inclusive"
"HIST-101","8,11,17","Inclusive"
"HIST-102","11","Inclusive"
"HIST-103","11,16","Inclusive"
"HIST-104","9,10,16","Inclusive"
"HIST-105","1,11,16,17","Inclusive"
"HIST-106","11,17","Inclusive"
"HIST-107","1,11,16","Inclusive"
"HIST-108","10,11","Inclusive"
"HIST-180","11,17","Inclusive"
"HIST-185","11","Inclusive"
"HIST-195","11,17","Inclusive"
"HIST-201","8,11","Inclusive"
"HIST-210","10,11","Inclusive"
"HIST-220","1,11,16","Inclusive"
"HIST-225","7,11","Inclusive"
"HIST-235","1,8,11,16","Inclusive"
"HIST-240","1,8,11,12,15,17","Focused"
"HIST-260","11","Inclusive"
"HIST-265","1,5,10,11,16,17","Inclusive"
"HIST-266","8,11","Inclusive"
"HIST-273","","Not Related"
"HIST-278","11","Inclusive"
"HIST-309","8,17","Inclusive"
"HIST-316","","Not Related"
"HIST-325","11","Inclusive"
"HIST-326","1,5,10,11","Inclusive"
"HIST-334","8,11,17","Inclusive"
"HIST-337","1,8","Inclusive"
"HIST-355","1,11","Inclusive"
"HIST-361","1,11,16","Inclusive"
"HIST-368","5,8,10,11","Inclusive"
"HIST-370","5,10,16","Inclusive"
"HIST-372","11","Inclusive"
"HIST-374","5,8,11","Inclusive"
"HIST-377","8,17","Inclusive"
"HIST-383","1,8,11,16","Inclusive"
"HIST-395","5,10,11,16","Inclusive"
"HIST-404","11,17","Inclusive"
"HIST-432","1,11,16","Inclusive"
"HIST-440","11","Inclusive"
"HIST-444","10,11,16","Inclusive"
"HIST-455","11","Inclusive"
"HIST-462","5,10","Inclusive"
"HIST-465","","Not Related"
"HIST-492","11,17","Inclusive"
"HIST-498","11,17","Inclusive"
"HIST-500","11","Inclusive"
"HIST-515","11","Inclusive"
"HIST-536","11","Inclusive"
"HIST-540","11","Inclusive"
"HIST-566","4,11,17","Inclusive"
"HIST-567","1,4,8,11,16,17","Inclusive"
"HIST-568","1,4,8,11,16,17","Inclusive"
"HIST-590","17","Inclusive"
"HIST-595","8,11,17","Inclusive"
"HIST-680","11,17","Inclusive"
"HMGT-512","9,17","Inclusive"
"HMGT-520","4,8,9,17","Inclusive"
"HMGT-540","1,8","Inclusive"
"HMGT-565","8,10","Inclusive"
"HMGT-570","8,17","Inclusive"
"HMGT-575","8,17","Inclusive"
"HMGT-600","8,10","Inclusive"
"HMGT-601","16","Inclusive"
"HMGT-602","8,9","Inclusive"
"HMGT-603","","Not Related"
"HP-200","3","Inclusive"
"HP-230","2,3","Inclusive"
"HP-270","3,8","Inclusive"
"HP-290","4,17","Inclusive"
"HP-300","","Not Related"
"HP-320","3,9","Inclusive"
"HP-340","","Not Related"
"HP-350","9,17","Inclusive"
"HP-365","1,8,10,11,16","Inclusive"
"HP-370","3,17","Inclusive"
"HP-402","5,8,17","Inclusive"
"HP-405","3,5,16","Inclusive"
"HP-408","3,8,11,12,13,15,17","Focused"
"HP-409","6,8,12,13,15","Focused"
"HP-410","16","Inclusive"
"HP-420","5,10","Inclusive"
"HP-421","8,12,13,15,16","Focused"
"HP-431","2,3,4","Inclusive"
"HP-432","2","Inclusive"
"HP-440","","Not Related"
"HP-442","3,9,17","Inclusive"
"HP-446","6,8,9,12","Inclusive"
"HP-448","6,7,8,11,12,13,14,15","Focused"
"HP-450","3","Inclusive"
"HP-460","5,8,10,11,17","Inclusive"
"HP-470","3,8,11,12,13,15,17","Focused"
"HRM-500","1","Inclusive"
"HRM-505","2,7,8,9,12,13,15","Focused"
"HRM-510","1,4,10","Inclusive"
"HRM-515","9","Inclusive"
"HRM-520","8,17","Inclusive"
"HRM-525","8","Inclusive"
"HRM-530","8,9,17","Inclusive"
"HRM-535","8","Inclusive"
"HRM-540","8","Inclusive"
"HRM-545","5,10,12,15","Focused"
"HRM-550","8,17","Inclusive"
"HRM-555","8","Inclusive"
"HUC-427","","Not Related"
"HUC-531","8,10,17","Inclusive"
"HUC-540","","Not Related"
"HUC-544","8,17","Inclusive"
"IDSN-505","8,9","Inclusive"
"IDSN-510","8,9","Inclusive"
"IDSN-515","9","Inclusive"
"IDSN-520","8,9,11","Inclusive"
"IDSN-525","4,8,9","Inclusive"
"IDSN-530","8,9","Inclusive"
"IDSN-540","8,9,17","Inclusive"
"IDSN-545","8,9,17","Inclusive"
"IDSN-550","4,9,17","Inclusive"
"IDSN-560","","Not Related"
"IDSN-570","9","Inclusive"
"IDSN-585","8,9,17","Inclusive"
"IML-104","9,11","Inclusive"
"IML-140","","Not Related"
"IML-201","8,9","Inclusive"
"IML-202","8,9,17","Inclusive"
"IML-203","9","Inclusive"
"IML-230","9","Inclusive"
"IML-288","","Not Related"
"IML-295","5,10","Inclusive"
"IML-300","17","Inclusive"
"IML-309","9,11","Inclusive"
"IML-310","8,17","Inclusive"
"IML-328","4,9","Inclusive"
"IML-335","9","Inclusive"
"IML-340","4,17","Inclusive"
"IML-346","17","Inclusive"
"IML-354","11","Inclusive"
"IML-365","11","Inclusive"
"IML-385","1,9,11,16","Inclusive"
"IML-400","8,9,17","Inclusive"
"IML-404","9","Inclusive"
"IML-419","9,17","Inclusive"
"IML-420","1","Inclusive"
"IML-422","","Not Related"
"IML-428","","Not Related"
"IML-430","9","Inclusive"
"IML-435","9","Inclusive"
"IML-436","9,11","Inclusive"
"IML-441","17","Inclusive"
"IML-444","17","Inclusive"
"IML-454","9","Inclusive"
"IML-456","9","Inclusive"
"IML-458","","Not Related"
"IML-466","9","Inclusive"
"IML-475","17","Inclusive"
"IML-477","","Not Related"
"IML-481","","Not Related"
"IML-501","9,10,11","Inclusive"
"IML-520","4","Inclusive"
"IML-521","17","Inclusive"
"IML-535","1","Inclusive"
"IML-590","17","Inclusive"
"IML-600","8,11","Inclusive"
"IML-601","8,9,11,17","Inclusive"
"IML-603","8,17","Inclusive"
"IML-605","11","Inclusive"
"INF-250","9","Inclusive"
"INF-510","","Not Related"
"INF-519","9,17","Inclusive"
"INF-523","9","Inclusive"
"INF-525","8,9,17","Inclusive"
"INF-526","8,9,16,17","Inclusive"
"INF-528","11,15","Focused"
"INF-529","9,15","Focused"
"INF-549","9,12","Inclusive"
"INF-550","9","Inclusive"
"INF-551","9","Inclusive"
"INF-552","9","Inclusive"
"INF-553","","Not Related"
"INF-554","","Not Related"
"INF-555","9","Inclusive"
"INF-556","9","Inclusive"
"INF-558","","Not Related"
"INF-559","9","Inclusive"
"INF-560","9,17","Inclusive"
"INF-590","17","Inclusive"
"INTD-500","4,9,16,17","Inclusive"
"INTD-504","3","Inclusive"
"INTD-522","3","Inclusive"
"INTD-531","8,12,13,15,17","Focused"
"INTD-549","","Not Related"
"INTD-561","","Not Related"
"INTD-572","3,9","Inclusive"
"INTD-573","3,9","Inclusive"
"INTD-574","3,9,17","Inclusive"
"INTD-577","4,17","Inclusive"
"INTD-600","17","Inclusive"
"INTD-620","17","Inclusive"
"IR-101","8,17","Inclusive"
"IR-210","8,11,17","Inclusive"
"IR-211","9,17","Inclusive"
"IR-212","11,17","Inclusive"
"IR-213","1,8,9,10,16","Inclusive"
"IR-303","4","Inclusive"
"IR-304","","Not Related"
"IR-305","8,9,10,11,12,15","Focused"
"IR-306","","Not Related"
"IR-307","16","Inclusive"
"IR-308","1,8","Inclusive"
"IR-310","10,17","Inclusive"
"IR-317","8,16","Inclusive"
"IR-322","1,8,9,17","Inclusive"
"IR-323","2,8,10,12,13,14,15","Focused"
"IR-324","8,9,16","Inclusive"
"IR-325","1,5,8,10,17","Inclusive"
"IR-326","1,7,8,9,13,16","Focused"
"IR-328","1,8,16","Inclusive"
"IR-329","8,10","Inclusive"
"IR-330","8","Inclusive"
"IR-331","8,9","Inclusive"
"IR-333","1,8,10,16","Inclusive"
"IR-339","1,3,10,11,16","Inclusive"
"IR-340","1,2,4,5,8,9,10,11,12,15,16,17","Focused"
"IR-341","17","Inclusive"
"IR-342","6,7","Inclusive"
"IR-344","","Not Related"
"IR-345","1,8,16","Inclusive"
"IR-346","1,8","Inclusive"
"IR-360","1,8,16","Inclusive"
"IR-362","10","Inclusive"
"IR-363","1,2,8,10,16,17","Inclusive"
"IR-364","1,8,16,17","Inclusive"
"IR-365","16","Inclusive"
"IR-366","","Not Related"
"IR-368","11","Inclusive"
"IR-370","","Not Related"
"IR-371","16","Inclusive"
"IR-381","11","Inclusive"
"IR-382","2,7,8,9,12,13,15,17","Focused"
"IR-383","","Not Related"
"IR-384","","Not Related"
"IR-385","","Not Related"
"IR-389","7,10,11","Inclusive"
"IR-391","8,9,17","Inclusive"
"IR-392","17","Inclusive"
"IR-402","","Not Related"
"IR-407","1,8,16","Inclusive"
"IR-408","16","Inclusive"
"IR-412","9,17","Inclusive"
"IR-413","9,17","Inclusive"
"IR-422","8,12,13,15","Focused"
"IR-424","1,8,10,11,16","Inclusive"
"IR-427","1,2,8,10,17","Inclusive"
"IR-430","1,8,12,15,16","Focused"
"IR-431","1,8,10","Inclusive"
"IR-437","10,11,16","Inclusive"
"IR-439","8,9,11,16","Inclusive"
"IR-443","","Not Related"
"IR-449","8,16,17","Inclusive"
"IR-455","8,10,16","Inclusive"
"IR-491","8,17","Inclusive"
"IRAN-120","4,8","Inclusive"
"IRAN-150","8","Inclusive"
"IRAN-220","4,8","Inclusive"
"ISE-105","8,9","Inclusive"
"ISE-150","9","Inclusive"
"ISE-220","9","Inclusive"
"ISE-225","9","Inclusive"
"ISE-232","8,9","Inclusive"
"ISE-315","9,12,15,17","Focused"
"ISE-327","","Not Related"
"ISE-330","11,17","Inclusive"
"ISE-331","17","Inclusive"
"ISE-335","9,11","Inclusive"
"ISE-350","9,12","Inclusive"
"ISE-370","8,9,12,15","Focused"
"ISE-375","9","Inclusive"
"ISE-382","9","Inclusive"
"ISE-410","9","Inclusive"
"ISE-426","","Not Related"
"ISE-435","8,9","Inclusive"
"ISE-440","9","Inclusive"
"ISE-460","1,8,9","Inclusive"
"ISE-495A","8,9,17","Inclusive"
"ISE-495B","8,9,17","Inclusive"
"ISE-500","9","Inclusive"
"ISE-505","3","Inclusive"
"ISE-506","9,17","Inclusive"
"ISE-508","","Not Related"
"ISE-509","9,17","Inclusive"
"ISE-510","8,9,17","Inclusive"
"ISE-511","9","Inclusive"
"ISE-513","9","Inclusive"
"ISE-514","8,17","Inclusive"
"ISE-515","8,9,17","Inclusive"
"ISE-525","9","Inclusive"
"ISE-527","4","Inclusive"
"ISE-529","5,9,10,16","Inclusive"
"ISE-530","","Not Related"
"ISE-533","","Not Related"
"ISE-536","11","Inclusive"
"ISE-538","9","Inclusive"
"ISE-539","8,9,10","Inclusive"
"ISE-544","4,5,8,9,10","Inclusive"
"ISE-545","8,9,17","Inclusive"
"ISE-561","1,8,9","Inclusive"
"ISE-562","6","Inclusive"
"ISE-563","1,6,8,9,10","Inclusive"
"ISE-576","2,7,8,9,12,13,15","Focused"
"ISE-580","9","Inclusive"
"ISE-583","9","Inclusive"
"ISE-585","9,16","Inclusive"
"ISE-590","17","Inclusive"
"ISE-610","9","Inclusive"
"ISE-620","","Not Related"
"ISE-630","9","Inclusive"
"ISE-631","","Not Related"
"ISE-632","8,15","Focused"
"ISE-633","","Not Related"
"ISE-651","8,9,17","Inclusive"
"ITAL-012","17","Inclusive"
"ITAL-020","8,17","Inclusive"
"ITAL-120","4","Inclusive"
"ITAL-150","","Not Related"
"ITAL-220","4","Inclusive"
"ITAL-224","","Not Related"
"ITAL-347","1,8,10,16","Inclusive"
"ITAL-360","1","Inclusive"
"ITAL-381","8","Inclusive"
"ITAL-402","11,17","Inclusive"
"ITAL-440","","Not Related"
"ITP-101","8,9","Inclusive"
"ITP-104","9","Inclusive"
"ITP-109","8,9","Inclusive"
"ITP-115","8","Inclusive"
"ITP-125","","Not Related"
"ITP-165","","Not Related"
"ITP-168","12,15","Focused"
"ITP-190","8,17","Inclusive"
"ITP-211","7","Inclusive"
"ITP-215","9","Inclusive"
"ITP-230","8,9,17","Inclusive"
"ITP-250","8,9","Inclusive"
"ITP-251","","Not Related"
"ITP-256","8,9,10","Inclusive"
"ITP-300","8,9,17","Inclusive"
"ITP-301","8,9,17","Inclusive"
"ITP-302","9","Inclusive"
"ITP-303","8,9,17","Inclusive"
"ITP-308","9","Inclusive"
"ITP-310","9","Inclusive"
"ITP-320","8,9","Inclusive"
"ITP-322","1,8,9","Inclusive"
"ITP-325","9","Inclusive"
"ITP-341","8,17","Inclusive"
"ITP-342","8,17","Inclusive"
"ITP-344","8,9,17","Inclusive"
"ITP-350","9","Inclusive"
"ITP-357","9","Inclusive"
"ITP-365","15","Inclusive"
"ITP-368","","Not Related"
"ITP-370","1,11","Inclusive"
"ITP-375","11,15","Focused"
"ITP-380","","Not Related"
"ITP-382","","Not Related"
"ITP-393","9","Inclusive"
"ITP-404","8,9,17","Inclusive"
"ITP-405","8,9,17","Inclusive"
"ITP-411","","Not Related"
"ITP-415","8,9","Inclusive"
"ITP-422","8,9","Inclusive"
"ITP-435","","Not Related"
"ITP-445","","Not Related"
"ITP-447","","Not Related"
"ITP-449","","Not Related"
"ITP-454","9","Inclusive"
"ITP-460","9,17","Inclusive"
"ITP-466","8,9,17","Inclusive"
"ITP-470","9,17","Inclusive"
"ITP-475","","Not Related"
"ITP-476","9,11,15,17","Focused"
"ITP-479","","Not Related"
"ITP-482","9","Inclusive"
"ITP-485","9","Inclusive"
"ITP-487","","Not Related"
"ITP-488","8,9","Inclusive"
"ITP-489","9","Inclusive"
"ITP-496","9","Inclusive"
"JOUR-200","1,7,8,9","Inclusive"
"JOUR-201","1,9,11,16","Inclusive"
"JOUR-205","17","Inclusive"
"JOUR-207","2,17","Inclusive"
"JOUR-208","16","Inclusive"
"JOUR-210","","Not Related"
"JOUR-307","2,17","Inclusive"
"JOUR-320","2,9","Inclusive"
"JOUR-321","9","Inclusive"
"JOUR-322","","Not Related"
"JOUR-323","1,8,9","Inclusive"
"JOUR-330","","Not Related"
"JOUR-350","","Not Related"
"JOUR-372","2,16,17","Inclusive"
"JOUR-375","","Not Related"
"JOUR-380","8,9,11","Inclusive"
"JOUR-381","8,9","Inclusive"
"JOUR-402","9,10","Inclusive"
"JOUR-403","","Not Related"
"JOUR-404","2,9","Inclusive"
"JOUR-405","17","Inclusive"
"JOUR-406","1","Inclusive"
"JOUR-408","16","Inclusive"
"JOUR-409","17","Inclusive"
"JOUR-411","2,17","Inclusive"
"JOUR-414","","Not Related"
"JOUR-422","","Not Related"
"JOUR-430","17","Inclusive"
"JOUR-432","17","Inclusive"
"JOUR-435","5,10,17","Inclusive"
"JOUR-441","1,8","Inclusive"
"JOUR-447","9,17","Inclusive"
"JOUR-448","4,10,16","Inclusive"
"JOUR-458","2","Inclusive"
"JOUR-460","1,8,11","Inclusive"
"JOUR-462","","Not Related"
"JOUR-467","5,10","Inclusive"
"JOUR-469","1,8,11,17","Inclusive"
"JOUR-472","2,7,8,9,12,13,15,17","Focused"
"JOUR-475","9","Inclusive"
"JOUR-476","9,11,17","Inclusive"
"JOUR-480","8,9","Inclusive"
"JOUR-481","1,5,10","Inclusive"
"JOUR-482","","Not Related"
"JOUR-483","1,8,16","Inclusive"
"JOUR-489","9","Inclusive"
"JOUR-494","","Not Related"
"JOUR-498","17","Inclusive"
"JOUR-505","9,11","Inclusive"
"JOUR-510","8,11,17","Inclusive"
"JOUR-519","17","Inclusive"
"JOUR-521","4,5,10,17","Inclusive"
"JOUR-522","5,8,10,17","Inclusive"
"JOUR-523","17","Inclusive"
"JOUR-525","17","Inclusive"
"JOUR-528","","Not Related"
"JOUR-531","1,2,12,15","Focused"
"JOUR-539","11","Inclusive"
"JOUR-542","","Not Related"
"JOUR-546","","Not Related"
"JOUR-547","8,9,17","Inclusive"
"JOUR-552","9,10,17","Inclusive"
"JOUR-553","9","Inclusive"
"JOUR-555","","Not Related"
"JOUR-560","17","Inclusive"
"JOUR-561","","Not Related"
"JOUR-571","17","Inclusive"
"JOUR-572","","Not Related"
"JOUR-574","","Not Related"
"JOUR-575","","Not Related"
"JOUR-579","","Not Related"
"JOUR-582","","Not Related"
"JOUR-585","5,10,17","Inclusive"
"JOUR-590","17","Inclusive"
"JOUR-591","17","Inclusive"
"JOUR-592","17","Inclusive"
"JOUR-593","8,17","Inclusive"
"JOUR-595","17","Inclusive"
"JOUR-598","17","Inclusive"
"JS-100","11","Inclusive"
"JS-180","11","Inclusive"
"JS-211","11","Inclusive"
"JS-258","1,2","Inclusive"
"JS-300","10,11","Inclusive"
"JS-314","11,17","Inclusive"
"JS-315","1,5,10,11,16","Inclusive"
"JS-328","5,10","Inclusive"
"JS-370","5,7,11","Inclusive"
"JS-389","1","Inclusive"
"LAT-120","","Not Related"
"LAT-150","","Not Related"
"LAT-222","","Not Related"
"LAW-101","11,16","Inclusive"
"LAW-200","10,11,16","Inclusive"
"LAW-220","","Not Related"
"LAW-250","","Not Related"
"LAW-300","1,8,11","Inclusive"
"LAW-320","8,10,17","Inclusive"
"LAW-350","1,4,8,9,10,17","Inclusive"
"LAW-402","10","Inclusive"
"LAW-403","16","Inclusive"
"LAW-404","2,10,16,17","Inclusive"
"LAW-450","10,11,16","Inclusive"
"LAW-502","","Not Related"
"LAW-503","","Not Related"
"LAW-504","10,16","Inclusive"
"LAW-505","10,11","Inclusive"
"LAW-507","1,6,8,12,16","Inclusive"
"LAW-508","16","Inclusive"
"LAW-509","9","Inclusive"
"LAW-510","17","Inclusive"
"LAW-511A","17","Inclusive"
"LAW-515","8,16,17","Inclusive"
"LAW-516","8,16,17","Inclusive"
"LAW-520","7,9","Inclusive"
"LAW-521","16","Inclusive"
"LAW-522","9","Inclusive"
"LAW-527","","Not Related"
"LAW-528","16","Inclusive"
"LAW-530","8","Inclusive"
"LAW-531","10,16","Inclusive"
"LAW-532","10,16","Inclusive"
"LAW-550","8","Inclusive"
"LAW-551","","Not Related"
"LAW-559","1,4,8,9,10","Inclusive"
"LAW-560","","Not Related"
"LAW-561A","17","Inclusive"
"LAW-561B","17","Inclusive"
"LAW-563","","Not Related"
"LAW-564","16","Inclusive"
"LAW-565","","Not Related"
"LAW-566","","Not Related"
"LAW-571","9","Inclusive"
"LAW-572","4","Inclusive"
"LAW-574","9","Inclusive"
"LAW-579","8,16","Inclusive"
"LAW-598","","Not Related"
"LAW-600","1","Inclusive"
"LAW-601","17","Inclusive"
"LAW-602","16","Inclusive"
"LAW-603","1,7,8","Inclusive"
"LAW-604","","Not Related"
"LAW-605","8,9","Inclusive"
"LAW-606","8,12,13,15","Focused"
"LAW-607","","Not Related"
"LAW-608","","Not Related"
"LAW-612","10","Inclusive"
"LAW-613","1,11,17","Inclusive"
"LAW-614","8,10,17","Inclusive"
"LAW-615","","Not Related"
"LAW-622","8,17","Inclusive"
"LAW-623","5,7,10","Inclusive"
"LAW-625","","Not Related"
"LAW-627","8","Inclusive"
"LAW-628","","Not Related"
"LAW-630","","Not Related"
"LAW-631","","Not Related"
"LAW-632","4,8","Inclusive"
"LAW-633","8","Inclusive"
"LAW-634","","Not Related"
"LAW-635","1,4,5,8,9,10,16","Inclusive"
"LAW-636","8","Inclusive"
"LAW-637","1,8","Inclusive"
"LAW-642","","Not Related"
"LAW-644","8","Inclusive"
"LAW-645","8,10","Inclusive"
"LAW-647","1,8","Inclusive"
"LAW-648","","Not Related"
"LAW-649","1","Inclusive"
"LAW-650","9,16","Inclusive"
"LAW-652","16","Inclusive"
"LAW-653","8","Inclusive"
"LAW-654","1,8,9,17","Inclusive"
"LAW-655","2,6,8,12,13,14,15","Focused"
"LAW-658","8","Inclusive"
"LAW-661","","Not Related"
"LAW-663","8,10","Inclusive"
"LAW-665","11","Inclusive"
"LAW-667","","Not Related"
"LAW-668","16","Inclusive"
"LAW-669","","Not Related"
"LAW-670","","Not Related"
"LAW-671","","Not Related"
"LAW-673","8,9","Inclusive"
"LAW-674","","Not Related"
"LAW-678A","1,10,17","Inclusive"
"LAW-678B","1,10,17","Inclusive"
"LAW-680","","Not Related"
"LAW-680A","1,10,17","Inclusive"
"LAW-680B","1,10,17","Inclusive"
"LAW-681","1,8","Inclusive"
"LAW-683","","Not Related"
"LAW-686","5,10,16","Inclusive"
"LAW-689","8,10,16","Inclusive"
"LAW-694","","Not Related"
"LAW-698","1,8,10,11","Inclusive"
"LAW-701","17","Inclusive"
"LAW-702","5,16","Inclusive"
"LAW-704","1,2,8,10,16","Inclusive"
"LAW-705","5","Inclusive"
"LAW-708","8","Inclusive"
"LAW-709","","Not Related"
"LAW-710","","Not Related"
"LAW-712","","Not Related"
"LAW-713","10,16","Inclusive"
"LAW-714","","Not Related"
"LAW-715","8,17","Inclusive"
"LAW-716","5,10","Inclusive"
"LAW-719","1,8","Inclusive"
"LAW-720","1,8,16","Inclusive"
"LAW-723","","Not Related"
"LAW-727","8,9","Inclusive"
"LAW-734","6,8,11,17","Inclusive"
"LAW-736","8","Inclusive"
"LAW-737","8","Inclusive"
"LAW-743","10,16","Inclusive"
"LAW-746","4,5,10","Inclusive"
"LAW-749","","Not Related"
"LAW-751","5,10,16","Inclusive"
"LAW-753","8,15","Focused"
"LAW-760A","","Not Related"
"LAW-760B","","Not Related"
"LAW-761","17","Inclusive"
"LAW-762A","","Not Related"
"LAW-762B","","Not Related"
"LAW-763","","Not Related"
"LAW-764","8,9","Inclusive"
"LAW-765","4","Inclusive"
"LAW-767A","17","Inclusive"
"LAW-767B","17","Inclusive"
"LAW-768","17","Inclusive"
"LAW-769A","17","Inclusive"
"LAW-769B","17","Inclusive"
"LAW-771","9","Inclusive"
"LAW-772","","Not Related"
"LAW-775","8,10,17","Inclusive"
"LAW-776","5,10,16","Inclusive"
"LAW-777","","Not Related"
"LAW-778","","Not Related"
"LAW-780","9","Inclusive"
"LAW-781","","Not Related"
"LAW-782","","Not Related"
"LAW-796","10","Inclusive"
"LAW-798","","Not Related"
"LAW-801","8,9,10","Inclusive"
"LAW-804","16","Inclusive"
"LAW-809","","Not Related"
"LAW-810","16","Inclusive"
"LAW-811","8,17","Inclusive"
"LAW-813","","Not Related"
"LAW-816","9","Inclusive"
"LAW-817","","Not Related"
"LAW-819","","Not Related"
"LAW-820","16","Inclusive"
"LAW-821","16","Inclusive"
"LAW-822","","Not Related"
"LAW-824","16","Inclusive"
"LAW-825","4","Inclusive"
"LAW-826","1,4,5,8,9,10,16","Inclusive"
"LAW-827","1,4,8,9,10","Inclusive"
"LAW-828","16","Inclusive"
"LAW-829","11","Inclusive"
"LAW-830","8","Inclusive"
"LAW-831","8","Inclusive"
"LAW-832","4","Inclusive"
"LAW-833","8","Inclusive"
"LAW-834","17","Inclusive"
"LAW-835","","Not Related"
"LAW-838","9","Inclusive"
"LAW-842","","Not Related"
