"goal","keyword","pattern","color","weight"
14,"red snapper","\b(\d*)red snapper(\d*)\b","#0A97D9",1
14,"redfish","\b(\d*)redfish(\d*)\b","#0A97D9",1
14,"reef","\b(\d*)reef(\d*)\b","#0A97D9",1
14,"reefs","\b(\d*)reefs(\d*)\b","#0A97D9",1
14,"rivers","\b(\d*)rivers(\d*)\b","#0A97D9",1
14,"rockfish","\b(\d*)rockfish(\d*)\b","#0A97D9",1
14,"rocky intertidal","\b(\d*)rocky intertidal(\d*)\b","#0A97D9",1
14,"sailboat","\b(\d*)sailboat(\d*)\b","#0A97D9",1
14,"sailing","\b(\d*)sailing(\d*)\b","#0A97D9",1
14,"salmon","\b(\d*)salmon(\d*)\b","#0A97D9",1
14,"salt marsh","\b(\d*)salt marsh(\d*)\b","#0A97D9",1
14,"saltwater","\b(\d*)saltwater(\d*)\b","#0A97D9",1
14,"sardines","\b(\d*)sardines(\d*)\b","#0A97D9",1
14,"scallop","\b(\d*)scallop(\d*)\b","#0A97D9",1
14,"scallops","\b(\d*)scallops(\d*)\b","#0A97D9",1
14,"scientific diver","\b(\d*)scientific diver(\d*)\b","#0A97D9",1
14,"scientific diving","\b(\d*)scientific diving(\d*)\b","#0A97D9",1
14,"scuba","\b(\d*)scuba(\d*)\b","#0A97D9",1
14,"sea","\b(\d*)sea(\d*)\b","#0A97D9",1
14,"sea creatures","\b(\d*)sea creatures(\d*)\b","#0A97D9",1
14,"sea lions","\b(\d*)sea lions(\d*)\b","#0A97D9",1
14,"sea turtle","\b(\d*)sea turtle(\d*)\b","#0A97D9",1
14,"sea turtles","\b(\d*)sea turtles(\d*)\b","#0A97D9",1
14,"seabed","\b(\d*)seabed(\d*)\b","#0A97D9",1
14,"seabirds","\b(\d*)seabirds(\d*)\b","#0A97D9",1
14,"seafloor","\b(\d*)seafloor(\d*)\b","#0A97D9",1
14,"seafood","\b(\d*)seafood(\d*)\b","#0A97D9",1
14,"seagrass","\b(\d*)seagrass(\d*)\b","#0A97D9",1
14,"seal","\b(\d*)seal(\d*)\b","#0A97D9",1
14,"seals","\b(\d*)seals(\d*)\b","#0A97D9",1
14,"seas","\b(\d*)seas(\d*)\b","#0A97D9",1
14,"seashore","\b(\d*)seashore(\d*)\b","#0A97D9",1
14,"seawall","\b(\d*)seawall(\d*)\b","#0A97D9",1
14,"seawater","\b(\d*)seawater(\d*)\b","#0A97D9",1
14,"seaweed","\b(\d*)seaweed(\d*)\b","#0A97D9",1
14,"sediment","\b(\d*)sediment(\d*)\b","#0A97D9",1
14,"sediments","\b(\d*)sediments(\d*)\b","#0A97D9",1
14,"shad","\b(\d*)shad(\d*)\b","#0A97D9",1
14,"shallow waters","\b(\d*)shallow waters(\d*)\b","#0A97D9",1
14,"shark","\b(\d*)shark(\d*)\b","#0A97D9",1
14,"sharks","\b(\d*)sharks(\d*)\b","#0A97D9",1
14,"shellfish","\b(\d*)shellfish(\d*)\b","#0A97D9",1
14,"shipwrecks","\b(\d*)shipwrecks(\d*)\b","#0A97D9",1
14,"shore","\b(\d*)shore(\d*)\b","#0A97D9",1
14,"shoreline","\b(\d*)shoreline(\d*)\b","#0A97D9",1
14,"shorelines","\b(\d*)shorelines(\d*)\b","#0A97D9",1
14,"shores","\b(\d*)shores(\d*)\b","#0A97D9",1
14,"shrimp","\b(\d*)shrimp(\d*)\b","#0A97D9",1
14,"shrimping","\b(\d*)shrimping(\d*)\b","#0A97D9",1
14,"small island developing states","\b(\d*)small island developing states(\d*)\b","#0A97D9",1
14,"smallmouth bass","\b(\d*)smallmouth bass(\d*)\b","#0A97D9",1
14,"smoked salmon","\b(\d*)smoked salmon(\d*)\b","#0A97D9",1
14,"snook","\b(\d*)snook(\d*)\b","#0A97D9",1
14,"snorkel","\b(\d*)snorkel(\d*)\b","#0A97D9",1
14,"snorkeler","\b(\d*)snorkeler(\d*)\b","#0A97D9",1
14,"snorkeling","\b(\d*)snorkeling(\d*)\b","#0A97D9",1
14,"sockeye","\b(\d*)sockeye(\d*)\b","#0A97D9",1
14,"solvents","\b(\d*)solvents(\d*)\b","#0A97D9",1
14,"spear-fishing","\b(\d*)spear-fishing(\d*)\b","#0A97D9",1
14,"squid","\b(\d*)squid(\d*)\b","#0A97D9",1
14,"starfish","\b(\d*)starfish(\d*)\b","#0A97D9",1
14,"steelhead","\b(\d*)steelhead(\d*)\b","#0A97D9",1
14,"striped bass","\b(\d*)striped bass(\d*)\b","#0A97D9",1
14,"stripers","\b(\d*)stripers(\d*)\b","#0A97D9",1
14,"sturgeon","\b(\d*)sturgeon(\d*)\b","#0A97D9",1
14,"sublittoral","\b(\d*)sublittoral(\d*)\b","#0A97D9",1
14,"subtidal","\b(\d*)subtidal(\d*)\b","#0A97D9",1
14,"sunfish","\b(\d*)sunfish(\d*)\b","#0A97D9",1
14,"surf","\b(\d*)surf(\d*)\b","#0A97D9",1
14,"surfer","\b(\d*)surfer(\d*)\b","#0A97D9",1
14,"surfing","\b(\d*)surfing(\d*)\b","#0A97D9",1
14,"sushi","\b(\d*)sushi(\d*)\b","#0A97D9",1
14,"sustainable fishery","\b(\d*)sustainable fishery(\d*)\b","#0A97D9",1
14,"sustainable yield","\b(\d*)sustainable yield(\d*)\b","#0A97D9",1
14,"swordfish","\b(\d*)swordfish(\d*)\b","#0A97D9",1
14,"tarpon","\b(\d*)tarpon(\d*)\b","#0A97D9",1
14,"territorial waters","\b(\d*)territorial waters(\d*)\b","#0A97D9",1
14,"tidal","\b(\d*)tidal(\d*)\b","#0A97D9",1
14,"tide","\b(\d*)tide(\d*)\b","#0A97D9",1
14,"tilapia","\b(\d*)tilapia(\d*)\b","#0A97D9",1
14,"trawl","\b(\d*)trawl(\d*)\b","#0A97D9",1
14,"trawler","\b(\d*)trawler(\d*)\b","#0A97D9",1
14,"trawlers","\b(\d*)trawlers(\d*)\b","#0A97D9",1
14,"tuna","\b(\d*)tuna(\d*)\b","#0A97D9",1
14,"turtle","\b(\d*)turtle(\d*)\b","#0A97D9",1
14,"turtles","\b(\d*)turtles(\d*)\b","#0A97D9",1
14,"unclos","\b(\d*)unclos(\d*)\b","#0A97D9",1
14,"underwater","\b(\d*)underwater(\d*)\b","#0A97D9",1
14,"unregulated fishing","\b(\d*)unregulated fishing(\d*)\b","#0A97D9",1
14,"unreported fishing","\b(\d*)unreported fishing(\d*)\b","#0A97D9",1
14,"urchin","\b(\d*)urchin(\d*)\b","#0A97D9",1
14,"urchins","\b(\d*)urchins(\d*)\b","#0A97D9",1
14,"vessel","\b(\d*)vessel(\d*)\b","#0A97D9",1
14,"viral shunt","\b(\d*)viral shunt(\d*)\b","#0A97D9",1
14,"walleye","\b(\d*)walleye(\d*)\b","#0A97D9",1
14,"walruses","\b(\d*)walruses(\d*)\b","#0A97D9",1
14,"water pollution","\b(\d*)water pollution(\d*)\b","#0A97D9",1
14,"watermen","\b(\d*)watermen(\d*)\b","#0A97D9",1
14,"waters","\b(\d*)waters(\d*)\b","#0A97D9",1
14,"watershed","\b(\d*)watershed(\d*)\b","#0A97D9",1
14,"waterway","\b(\d*)waterway(\d*)\b","#0A97D9",1
14,"waterways","\b(\d*)waterways(\d*)\b","#0A97D9",1
14,"wetland","\b(\d*)wetland(\d*)\b","#0A97D9",1
14,"wetlands","\b(\d*)wetlands(\d*)\b","#0A97D9",1
14,"whale","\b(\d*)whale(\d*)\b","#0A97D9",1
14,"whales","\b(\d*)whales(\d*)\b","#0A97D9",1
14,"wild caught","\b(\d*)wild caught(\d*)\b","#0A97D9",1
14,"zooplankton","\b(\d*)zooplankton(\d*)\b","#0A97D9",1
14,"zooxanthellae","\b(\d*)zooxanthellae(\d*)\b","#0A97D9",1
15,"afforestation","\b(\d*)afforestation(\d*)\b","#56C02B",1
15,"agricultural","\b(\d*)agricultural(\d*)\b","#56C02B",1
15,"agriculture","\b(\d*)agriculture(\d*)\b","#56C02B",1
15,"alien species","\b(\d*)alien species(\d*)\b","#56C02B",1
15,"amphibian","\b(\d*)amphibian(\d*)\b","#56C02B",1
15,"amphibians","\b(\d*)amphibians(\d*)\b","#56C02B",1
15,"animal","\b(\d*)animal(\d*)\b","#56C02B",1
15,"animal welfare","\b(\d*)animal welfare(\d*)\b","#56C02B",1
15,"animals","\b(\d*)animals(\d*)\b","#56C02B",1
15,"antelope","\b(\d*)antelope(\d*)\b","#56C02B",1
15,"ape","\b(\d*)ape(\d*)\b","#56C02B",1
15,"apes","\b(\d*)apes(\d*)\b","#56C02B",1
15,"aquatic","\b(\d*)aquatic(\d*)\b","#56C02B",1
15,"archipelago","\b(\d*)archipelago(\d*)\b","#56C02B",1
15,"bald eagle","\b(\d*)bald eagle(\d*)\b","#56C02B",1
15,"bald eagles","\b(\d*)bald eagles(\d*)\b","#56C02B",1
15,"bear","\b(\d*)bear(\d*)\b","#56C02B",1
15,"bears","\b(\d*)bears(\d*)\b","#56C02B",1
15,"bee","\b(\d*)bee(\d*)\b","#56C02B",1
15,"bees","\b(\d*)bees(\d*)\b","#56C02B",1
15,"biologist","\b(\d*)biologist(\d*)\b","#56C02B",1
15,"biologists","\b(\d*)biologists(\d*)\b","#56C02B",1
15,"biomass","\b(\d*)biomass(\d*)\b","#56C02B",1
15,"biome","\b(\d*)biome(\d*)\b","#56C02B",1
15,"biomes","\b(\d*)biomes(\d*)\b","#56C02B",1
15,"bioremediation","\b(\d*)bioremediation(\d*)\b","#56C02B",1
15,"biosphere","\b(\d*)biosphere(\d*)\b","#56C02B",1
15,"bird","\b(\d*)bird(\d*)\b","#56C02B",1
15,"birds","\b(\d*)birds(\d*)\b","#56C02B",1
15,"bobcat","\b(\d*)bobcat(\d*)\b","#56C02B",1
15,"bobcats","\b(\d*)bobcats(\d*)\b","#56C02B",1
15,"buffaloes","\b(\d*)buffaloes(\d*)\b","#56C02B",1
15,"bug","\b(\d*)bug(\d*)\b","#56C02B",1
15,"bugs","\b(\d*)bugs(\d*)\b","#56C02B",1
15,"carbon sequestration","\b(\d*)carbon sequestration(\d*)\b","#56C02B",1
15,"cat","\b(\d*)cat(\d*)\b","#56C02B",1
15,"cats","\b(\d*)cats(\d*)\b","#56C02B",1
15,"cheetah","\b(\d*)cheetah(\d*)\b","#56C02B",1
15,"chimpanzees","\b(\d*)chimpanzees(\d*)\b","#56C02B",1
15,"chimps","\b(\d*)chimps(\d*)\b","#56C02B",1
15,"clean water","\b(\d*)clean water(\d*)\b","#56C02B",1
15,"climate change","\b(\d*)climate change(\d*)\b","#56C02B",1
15,"conservancy","\b(\d*)conservancy(\d*)\b","#56C02B",1
15,"conservation","\b(\d*)conservation(\d*)\b","#56C02B",1
15,"conservation of the environment","\b(\d*)conservation of the environment(\d*)\b","#56C02B",1
15,"conservationist","\b(\d*)conservationist(\d*)\b","#56C02B",1
15,"conservationists","\b(\d*)conservationists(\d*)\b","#56C02B",1
15,"corridors","\b(\d*)corridors(\d*)\b","#56C02B",1
15,"cougar","\b(\d*)cougar(\d*)\b","#56C02B",1
15,"cougars","\b(\d*)cougars(\d*)\b","#56C02B",1
15,"coyote","\b(\d*)coyote(\d*)\b","#56C02B",1
15,"creature","\b(\d*)creature(\d*)\b","#56C02B",1
15,"creatures","\b(\d*)creatures(\d*)\b","#56C02B",1
15,"critically endangered","\b(\d*)critically endangered(\d*)\b","#56C02B",1
15,"critter","\b(\d*)critter(\d*)\b","#56C02B",1
15,"critters","\b(\d*)critters(\d*)\b","#56C02B",1
15,"crocodile","\b(\d*)crocodile(\d*)\b","#56C02B",1
15,"crocodiles","\b(\d*)crocodiles(\d*)\b","#56C02B",1
15,"cropland","\b(\d*)cropland(\d*)\b","#56C02B",1
15,"croplands","\b(\d*)croplands(\d*)\b","#56C02B",1
15,"deer","\b(\d*)deer(\d*)\b","#56C02B",1
15,"deforestation","\b(\d*)deforestation(\d*)\b","#56C02B",1
15,"degradation-neutral","\b(\d*)degradation-neutral(\d*)\b","#56C02B",1
15,"depositional systems","\b(\d*)depositional systems(\d*)\b","#56C02B",1
15,"desertification","\b(\d*)desertification(\d*)\b","#56C02B",1
15,"dinosaur","\b(\d*)dinosaur(\d*)\b","#56C02B",1
15,"dinosoars","\b(\d*)dinosoars(\d*)\b","#56C02B",1
15,"dog","\b(\d*)dog(\d*)\b","#56C02B",1
15,"dogs","\b(\d*)dogs(\d*)\b","#56C02B",1
15,"dragon","\b(\d*)dragon(\d*)\b","#56C02B",1
15,"drought","\b(\d*)drought(\d*)\b","#56C02B",1
15,"dune","\b(\d*)dune(\d*)\b","#56C02B",1
15,"dunes","\b(\d*)dunes(\d*)\b","#56C02B",1
15,"eagle","\b(\d*)eagle(\d*)\b","#56C02B",1
15,"eagles","\b(\d*)eagles(\d*)\b","#56C02B",1
15,"eco","\b(\d*)eco(\d*)\b","#56C02B",1
15,"eco tourism","\b(\d*)eco tourism(\d*)\b","#56C02B",1
15,"ecological","\b(\d*)ecological(\d*)\b","#56C02B",1
15,"ecological modeling","\b(\d*)ecological modeling(\d*)\b","#56C02B",1
15,"ecologically","\b(\d*)ecologically(\d*)\b","#56C02B",1
15,"ecologist","\b(\d*)ecologist(\d*)\b","#56C02B",1
15,"ecologists","\b(\d*)ecologists(\d*)\b","#56C02B",1
15,"ecology","\b(\d*)ecology(\d*)\b","#56C02B",1
15,"ecosystem","\b(\d*)ecosystem(\d*)\b","#56C02B",1
15,"ecosystems","\b(\d*)ecosystems(\d*)\b","#56C02B",1
15,"ecotourism","\b(\d*)ecotourism(\d*)\b","#56C02B",1
15,"edge effect","\b(\d*)edge effect(\d*)\b","#56C02B",1
15,"edge effects","\b(\d*)edge effects(\d*)\b","#56C02B",1
15,"elephant","\b(\d*)elephant(\d*)\b","#56C02B",1
15,"elephants","\b(\d*)elephants(\d*)\b","#56C02B",1
15,"elk","\b(\d*)elk(\d*)\b","#56C02B",1
15,"endangered species","\b(\d*)endangered species(\d*)\b","#56C02B",1
15,"environmental conservation","\b(\d*)environmental conservation(\d*)\b","#56C02B",1
15,"environmental degradation","\b(\d*)environmental degradation(\d*)\b","#56C02B",1
15,"environmental issues","\b(\d*)environmental issues(\d*)\b","#56C02B",1
15,"environmental planning","\b(\d*)environmental planning(\d*)\b","#56C02B",1
15,"environmental problem","\b(\d*)environmental problem(\d*)\b","#56C02B",1
15,"environmental problems","\b(\d*)environmental problems(\d*)\b","#56C02B",1
15,"environmental protection","\b(\d*)environmental protection(\d*)\b","#56C02B",1
15,"environmental quality","\b(\d*)environmental quality(\d*)\b","#56C02B",1
15,"environmental stewardship","\b(\d*)environmental stewardship(\d*)\b","#56C02B",1
15,"environmental studies","\b(\d*)environmental studies(\d*)\b","#56C02B",1
15,"environmental sustainability","\b(\d*)environmental sustainability(\d*)\b","#56C02B",1
15,"environmentalist","\b(\d*)environmentalist(\d*)\b","#56C02B",1
15,"environmentalists","\b(\d*)environmentalists(\d*)\b","#56C02B",1
15,"environmentally sensitive","\b(\d*)environmentally sensitive(\d*)\b","#56C02B",1
15,"estuaries","\b(\d*)estuaries(\d*)\b","#56C02B",1
15,"estuary","\b(\d*)estuary(\d*)\b","#56C02B",1
15,"evergreen","\b(\d*)evergreen(\d*)\b","#56C02B",1
15,"extinct species","\b(\d*)extinct species(\d*)\b","#56C02B",1
15,"extinction","\b(\d*)extinction(\d*)\b","#56C02B",1
15,"falcon","\b(\d*)falcon(\d*)\b","#56C02B",1
15,"falcons","\b(\d*)falcons(\d*)\b","#56C02B",1
15,"farm","\b(\d*)farm(\d*)\b","#56C02B",1
15,"farmland","\b(\d*)farmland(\d*)\b","#56C02B",1
15,"farmlands","\b(\d*)farmlands(\d*)\b","#56C02B",1
15,"farms","\b(\d*)farms(\d*)\b","#56C02B",1
15,"fauna","\b(\d*)fauna(\d*)\b","#56C02B",1
15,"felling","\b(\d*)felling(\d*)\b","#56C02B",1
15,"flood plain","\b(\d*)flood plain(\d*)\b","#56C02B",1
15,"floodplain","\b(\d*)floodplain(\d*)\b","#56C02B",1
15,"floods","\b(\d*)floods(\d*)\b","#56C02B",1
15,"flora","\b(\d*)flora(\d*)\b","#56C02B",1
15,"flower","\b(\d*)flower(\d*)\b","#56C02B",1
15,"flowering","\b(\d*)flowering(\d*)\b","#56C02B",1
15,"flowers","\b(\d*)flowers(\d*)\b","#56C02B",1
15,"forest","\b(\d*)forest(\d*)\b","#56C02B",1
15,"forest fires","\b(\d*)forest fires(\d*)\b","#56C02B",1
15,"forest management","\b(\d*)forest management(\d*)\b","#56C02B",1
15,"forested","\b(\d*)forested(\d*)\b","#56C02B",1
15,"forester","\b(\d*)forester(\d*)\b","#56C02B",1
15,"foresters","\b(\d*)foresters(\d*)\b","#56C02B",1
15,"forestland","\b(\d*)forestland(\d*)\b","#56C02B",1
15,"forestry","\b(\d*)forestry(\d*)\b","#56C02B",1
15,"forests","\b(\d*)forests(\d*)\b","#56C02B",1
15,"fox","\b(\d*)fox(\d*)\b","#56C02B",1
15,"foxes","\b(\d*)foxes(\d*)\b","#56C02B",1
15,"freshwater","\b(\d*)freshwater(\d*)\b","#56C02B",1
15,"frog","\b(\d*)frog(\d*)\b","#56C02B",1
15,"frogs","\b(\d*)frogs(\d*)\b","#56C02B",1
15,"genetic diversity","\b(\d*)genetic diversity(\d*)\b","#56C02B",1
15,"genetic resources","\b(\d*)genetic resources(\d*)\b","#56C02B",1
15,"geochemical","\b(\d*)geochemical(\d*)\b","#56C02B",1
15,"geological","\b(\d*)geological(\d*)\b","#56C02B",1
15,"geology","\b(\d*)geology(\d*)\b","#56C02B",1
15,"geospatial information science","\b(\d*)geospatial information science(\d*)\b","#56C02B",1
15,"giraffe","\b(\d*)giraffe(\d*)\b","#56C02B",1
15,"giraffes","\b(\d*)giraffes(\d*)\b","#56C02B",1
15,"gis","\b(\d*)gis(\d*)\b","#56C02B",1
15,"glacier","\b(\d*)glacier(\d*)\b","#56C02B",1
15,"glaciers","\b(\d*)glaciers(\d*)\b","#56C02B",1
15,"global environment","\b(\d*)global environment(\d*)\b","#56C02B",1
15,"global warming","\b(\d*)global warming(\d*)\b","#56C02B",1
15,"gorilla","\b(\d*)gorilla(\d*)\b","#56C02B",1
15,"gorillas","\b(\d*)gorillas(\d*)\b","#56C02B",1
15,"grasses","\b(\d*)grasses(\d*)\b","#56C02B",1
15,"grassland","\b(\d*)grassland(\d*)\b","#56C02B",1
15,"grasslands","\b(\d*)grasslands(\d*)\b","#56C02B",1
15,"grizzlies","\b(\d*)grizzlies(\d*)\b","#56C02B",1
15,"grizzly","\b(\d*)grizzly(\d*)\b","#56C02B",1
15,"groundwater","\b(\d*)groundwater(\d*)\b","#56C02B",1
15,"habitat","\b(\d*)habitat(\d*)\b","#56C02B",1
15,"habitat degradation","\b(\d*)habitat degradation(\d*)\b","#56C02B",1
15,"habitat fragmentation","\b(\d*)habitat fragmentation(\d*)\b","#56C02B",1
15,"habitat loss","\b(\d*)habitat loss(\d*)\b","#56C02B",1
15,"habitats","\b(\d*)habitats(\d*)\b","#56C02B",1
15,"hardwood","\b(\d*)hardwood(\d*)\b","#56C02B",1
15,"hardwoods","\b(\d*)hardwoods(\d*)\b","#56C02B",1
15,"hare","\b(\d*)hare(\d*)\b","#56C02B",1
15,"hares","\b(\d*)hares(\d*)\b","#56C02B",1
15,"headwaters","\b(\d*)headwaters(\d*)\b","#56C02B",1
15,"hippo","\b(\d*)hippo(\d*)\b","#56C02B",1
15,"hippos","\b(\d*)hippos(\d*)\b","#56C02B",1
15,"historical climate","\b(\d*)historical climate(\d*)\b","#56C02B",1
15,"hunter-gather","\b(\d*)hunter-gather(\d*)\b","#56C02B",1
15,"hunting","\b(\d*)hunting(\d*)\b","#56C02B",1
15,"illegal hunting","\b(\d*)illegal hunting(\d*)\b","#56C02B",1
15,"illegal wildlife","\b(\d*)illegal wildlife(\d*)\b","#56C02B",1
15,"indigenous people","\b(\d*)indigenous people(\d*)\b","#56C02B",1
15,"indigenous peoples","\b(\d*)indigenous peoples(\d*)\b","#56C02B",1
15,"indigenous person","\b(\d*)indigenous person(\d*)\b","#56C02B",1
15,"indigenous practice","\b(\d*)indigenous practice(\d*)\b","#56C02B",1
15,"indigenous practices","\b(\d*)indigenous practices(\d*)\b","#56C02B",1
15,"insect","\b(\d*)insect(\d*)\b","#56C02B",1
15,"insects","\b(\d*)insects(\d*)\b","#56C02B",1
15,"invasive species","\b(\d*)invasive species(\d*)\b","#56C02B",1
15,"invertebrates","\b(\d*)invertebrates(\d*)\b","#56C02B",1
15,"iucn","\b(\d*)iucn(\d*)\b","#56C02B",1
15,"jaguar","\b(\d*)jaguar(\d*)\b","#56C02B",1
15,"jaguars","\b(\d*)jaguars(\d*)\b","#56C02B",1
15,"jungle","\b(\d*)jungle(\d*)\b","#56C02B",1
15,"jungles","\b(\d*)jungles(\d*)\b","#56C02B",1
15,"koala","\b(\d*)koala(\d*)\b","#56C02B",1
15,"koalas","\b(\d*)koalas(\d*)\b","#56C02B",1
15,"lakes","\b(\d*)lakes(\d*)\b","#56C02B",1
15,"land","\b(\d*)land(\d*)\b","#56C02B",1
15,"land degradation","\b(\d*)land degradation(\d*)\b","#56C02B",1
15,"land trust","\b(\d*)land trust(\d*)\b","#56C02B",1
15,"landmass","\b(\d*)landmass(\d*)\b","#56C02B",1
15,"landowners","\b(\d*)landowners(\d*)\b","#56C02B",1
15,"lands","\b(\d*)lands(\d*)\b","#56C02B",1
15,"landscape","\b(\d*)landscape(\d*)\b","#56C02B",1
15,"landscapes","\b(\d*)landscapes(\d*)\b","#56C02B",1
15,"leopards","\b(\d*)leopards(\d*)\b","#56C02B",1
15,"lion","\b(\d*)lion(\d*)\b","#56C02B",1
15,"lions","\b(\d*)lions(\d*)\b","#56C02B",1
15,"lizard","\b(\d*)lizard(\d*)\b","#56C02B",1
15,"lizards","\b(\d*)lizards(\d*)\b","#56C02B",1
15,"local communities","\b(\d*)local communities(\d*)\b","#56C02B",1
15,"log","\b(\d*)log(\d*)\b","#56C02B",1
15,"loggers","\b(\d*)loggers(\d*)\b","#56C02B",1
15,"logging","\b(\d*)logging(\d*)\b","#56C02B",1
15,"logs","\b(\d*)logs(\d*)\b","#56C02B",1
15,"lotka-volterra","\b(\d*)lotka-volterra(\d*)\b","#56C02B",1
15,"lynx","\b(\d*)lynx(\d*)\b","#56C02B",1
15,"mammal","\b(\d*)mammal(\d*)\b","#56C02B",1
15,"mammals","\b(\d*)mammals(\d*)\b","#56C02B",1
15,"manatee","\b(\d*)manatee(\d*)\b","#56C02B",1
15,"manatees","\b(\d*)manatees(\d*)\b","#56C02B",1
15,"mangrove","\b(\d*)mangrove(\d*)\b","#56C02B",1
15,"mangroves","\b(\d*)mangroves(\d*)\b","#56C02B",1
15,"marsh","\b(\d*)marsh(\d*)\b","#56C02B",1
15,"marshes","\b(\d*)marshes(\d*)\b","#56C02B",1
15,"monkey","\b(\d*)monkey(\d*)\b","#56C02B",1
15,"monkeys","\b(\d*)monkeys(\d*)\b","#56C02B",1
15,"mountain","\b(\d*)mountain(\d*)\b","#56C02B",1
15,"mountains","\b(\d*)mountains(\d*)\b","#56C02B",1
15,"native american","\b(\d*)native american(\d*)\b","#56C02B",1
15,"native americas","\b(\d*)native americas(\d*)\b","#56C02B",1
15,"native practices","\b(\d*)native practices(\d*)\b","#56C02B",1
15,"natural conservation","\b(\d*)natural conservation(\d*)\b","#56C02B",1
15,"natural history","\b(\d*)natural history(\d*)\b","#56C02B",1
15,"natural preservation","\b(\d*)natural preservation(\d*)\b","#56C02B",1
15,"natural reserve","\b(\d*)natural reserve(\d*)\b","#56C02B",1
15,"natural resource","\b(\d*)natural resource(\d*)\b","#56C02B",1
15,"natural resources","\b(\d*)natural resources(\d*)\b","#56C02B",1
15,"nature","\b(\d*)nature(\d*)\b","#56C02B",1
15,"orangutan","\b(\d*)orangutan(\d*)\b","#56C02B",1
15,"orangutans","\b(\d*)orangutans(\d*)\b","#56C02B",1
15,"organism","\b(\d*)organism(\d*)\b","#56C02B",1
15,"organisms","\b(\d*)organisms(\d*)\b","#56C02B",1
15,"otter","\b(\d*)otter(\d*)\b","#56C02B",1
15,"otters","\b(\d*)otters(\d*)\b","#56C02B",1
15,"owl","\b(\d*)owl(\d*)\b","#56C02B",1
15,"owls","\b(\d*)owls(\d*)\b","#56C02B",1
15,"panda","\b(\d*)panda(\d*)\b","#56C02B",1
15,"panther","\b(\d*)panther(\d*)\b","#56C02B",1
15,"park","\b(\d*)park(\d*)\b","#56C02B",1
15,"parks","\b(\d*)parks(\d*)\b","#56C02B",1
15,"pine","\b(\d*)pine(\d*)\b","#56C02B",1
15,"pines","\b(\d*)pines(\d*)\b","#56C02B",1
15,"pinetree","\b(\d*)pinetree(\d*)\b","#56C02B",1
15,"pinetrees","\b(\d*)pinetrees(\d*)\b","#56C02B",1
15,"plantation","\b(\d*)plantation(\d*)\b","#56C02B",1
15,"plantations","\b(\d*)plantations(\d*)\b","#56C02B",1
15,"poacher","\b(\d*)poacher(\d*)\b","#56C02B",1
15,"poachers","\b(\d*)poachers(\d*)\b","#56C02B",1
15,"poaching","\b(\d*)poaching(\d*)\b","#56C02B",1
15,"polar bear","\b(\d*)polar bear(\d*)\b","#56C02B",1
15,"polar bears","\b(\d*)polar bears(\d*)\b","#56C02B",1
15,"pollinator","\b(\d*)pollinator(\d*)\b","#56C02B",1
15,"pollinators","\b(\d*)pollinators(\d*)\b","#56C02B",1
15,"pollution","\b(\d*)pollution(\d*)\b","#56C02B",1
15,"ponds","\b(\d*)ponds(\d*)\b","#56C02B",1
15,"predator","\b(\d*)predator(\d*)\b","#56C02B",1
15,"predator-prey cycle","\b(\d*)predator-prey cycle(\d*)\b","#56C02B",1
15,"preservation","\b(\d*)preservation(\d*)\b","#56C02B",1
15,"preserve","\b(\d*)preserve(\d*)\b","#56C02B",1
15,"prey","\b(\d*)prey(\d*)\b","#56C02B",1
15,"primate","\b(\d*)primate(\d*)\b","#56C02B",1
15,"primates","\b(\d*)primates(\d*)\b","#56C02B",1
15,"protected area","\b(\d*)protected area(\d*)\b","#56C02B",1
15,"protected reserve","\b(\d*)protected reserve(\d*)\b","#56C02B",1
15,"protection of the environment","\b(\d*)protection of the environment(\d*)\b","#56C02B",1
15,"public lands","\b(\d*)public lands(\d*)\b","#56C02B",1
15,"rabbit","\b(\d*)rabbit(\d*)\b","#56C02B",1
15,"rabbits","\b(\d*)rabbits(\d*)\b","#56C02B",1
15,"rainforest","\b(\d*)rainforest(\d*)\b","#56C02B",1
15,"rainforests","\b(\d*)rainforests(\d*)\b","#56C02B",1
15,"raptor","\b(\d*)raptor(\d*)\b","#56C02B",1
15,"raptors","\b(\d*)raptors(\d*)\b","#56C02B",1
15,"red list","\b(\d*)red list(\d*)\b","#56C02B",1
15,"redd","\b(\d*)redd(\d*)\b","#56C02B",1
15,"reforestation","\b(\d*)reforestation(\d*)\b","#56C02B",1
15,"regeneration","\b(\d*)regeneration(\d*)\b","#56C02B",1
15,"remote sensing","\b(\d*)remote sensing(\d*)\b","#56C02B",1
15,"replanting","\b(\d*)replanting(\d*)\b","#56C02B",1
15,"reptile","\b(\d*)reptile(\d*)\b","#56C02B",1
15,"reptiles","\b(\d*)reptiles(\d*)\b","#56C02B",1
15,"rhino","\b(\d*)rhino(\d*)\b","#56C02B",1
15,"rhinos","\b(\d*)rhinos(\d*)\b","#56C02B",1
15,"riparian","\b(\d*)riparian(\d*)\b","#56C02B",1
15,"safari","\b(\d*)safari(\d*)\b","#56C02B",1
15,"salamander","\b(\d*)salamander(\d*)\b","#56C02B",1
15,"salamanders","\b(\d*)salamanders(\d*)\b","#56C02B",1
15,"seabirds","\b(\d*)seabirds(\d*)\b","#56C02B",1
15,"shorelines","\b(\d*)shorelines(\d*)\b","#56C02B",1
